Card                            Price StdDev Average  High    Low   Change Raw N
----                            ----- ------ ------- ------- ------ ------ -----
Black Knight (A),                7.72,  4.01,   9.63,  17.23,   5.50,  0.01,   5
Black Knight (B),               12.99,  0.00,  12.99,  12.99,  12.99,  4.37,   1
Black Knight (M10),              0.36,  1.86,   0.69,   1.00,   0.12,  0.00,  66
Black Knight (RV),               0.71,  0.40,   0.71,   1.45,   0.20, -0.02,  14
Black Knight (U),                1.86,  1.16,   1.86,   3.38,   0.44, -0.00,   6
Black Lotus (A),               1925.00,  0.00, 1925.00, 1925.00, 1925.00,  0.00,   1
Black Lotus (B),               1522.44, 467.96, 1426.06, 2221.67, 810.00, 59.27,   7
Black Lotus (U),               827.51, 122.82, 827.10, 1126.69, 629.09,  1.56,  14
Black Mana Battery (4th),        0.72,  0.36,   0.72,   1.00,   0.12, -0.00,   5
Black Market,                    0.94,  0.52,   0.94,   1.72,   0.25, -0.00,   7
Black Poplar Shaman,             0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Black Scarab,                    0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Black Vise (4th),                0.79,  4.91,   2.47,  18.85,   0.25,  0.02,  28
Black Vise (A),                 20.01,  5.27,  16.36,  21.30,   9.05, -0.00,   3
Black Vise (B),                  9.83,  4.70,  10.29,  16.82,   5.11,  0.11,   5
Black Vise (RV),                 0.86,  0.66,   1.00,   3.25,   0.25,  0.00,  17
Black Vise (U),                  2.39,  1.29,   2.39,   3.68,   1.10,  0.00,   2
Black Ward (4th),                0.01,  0.00,   0.01,   0.01,   0.01,  0.00,   1
Black Ward (A),                  2.16,  1.18,   2.16,   2.99,   0.49, -0.00,   3
Black Ward (B),                  1.14,  0.00,   1.14,   1.14,   1.14, -1.60,   1
Black Ward (RV),                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Black Ward (U),                  0.46,  0.46,   0.46,   1.10,   0.01,  0.00,   3
Blacker Lotus,                   2.21,  1.39,   2.29,   5.70,   0.25,  0.03,  18
Blackmail (9th),                 0.57,  0.33,   0.57,   1.00,   0.12,  0.00,   5
Blackmail (ONS),                 0.22,  0.03,   0.22,   0.25,   0.19,  0.00,   2
Blade Sliver,                    0.61,  0.37,   0.61,   1.00,   0.01, -0.04,  10
Blade of the Bloodchief,         0.82,  0.58,   0.91,   3.88,   0.01, -0.01, 352
Blade of the Sixth Pride,        0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Blademane Baku,                  0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Blades of Velis Vel,             0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Bladetusk Boar,                  0.26,  0.14,   0.26,   0.56,   0.06,  0.00,   8
Bladewing the Risen,             1.59,  1.05,   1.87,   3.93,   0.01,  0.00,  17
Bladewing's Thrall,              0.33,  0.00,   0.33,   0.33,   0.33,  0.00,   1
Blanchwood Armor (10th),         0.74,  0.26,   0.74,   1.11,   0.12, -0.00,  18
Blanchwood Armor (7th),          0.66,  0.36,   0.66,   1.10,   0.25,  0.00,   4
Blanchwood Armor (8th),          0.88,  0.24,   0.88,   1.11,   0.49,  0.00,   4
Blanchwood Armor (9th),          0.61,  0.32,   0.61,   1.00,   0.25,  0.00,   5
Blanchwood Armor (UZ),           0.60,  0.40,   0.60,   1.00,   0.19, -0.00,   2
Blanchwood Treefolk,             0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Blanket of Night,                0.94,  0.06,   0.94,   1.00,   0.87, -0.00,   2
Blasted Landscape,               0.69,  0.22,   0.69,   1.00,   0.50, -0.00,   3
Blaster Mage,                    0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Blasting Station,                0.56,  0.26,   0.56,   0.90,   0.14, -0.00,   8
Blastoderm,                      0.35,  0.33,   0.35,   1.30,   0.02,  0.00,  11
Blatant Thievery,                0.99,  0.15,   0.99,   1.22,   0.75,  0.12,   5
Blaze,                           0.51,  1.65,   1.24,   5.79,   0.25, -0.00,  11
Blaze (6th),                     0.49,  0.01,   0.49,   0.50,   0.48,  0.00,   2
Blaze (7th),                     0.61,  0.36,   0.61,   1.11,   0.25,  0.00,   3
Blaze (8th),                     0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Blaze (9th),                     0.58,  0.31,   0.58,   1.00,   0.25, -0.00,   3
Blaze (PT),                      1.00,  0.00,   1.00,   1.00,   1.00,  0.00,   2
Blaze of Glory (B),             16.46,  5.96,  16.46,  22.42,  10.50,  4.45,   2
Blaze of Glory (U),              8.72,  3.03,   8.98,  13.99,   4.76,  1.54,   5
Blazethorn Scarecrow,            0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Blazing Archon,                  1.12,  0.63,   1.21,   2.60,   0.25,  0.10,  17
Blazing Blade Askari,            0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Blazing Effigy,                  0.33,  0.00,   0.33,   0.33,   0.33,  0.00,   1
Blazing Salvo,                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Blazing Shoal,                   0.94,  0.56,   0.94,   1.50,   0.37, -0.00,   2
Blazing Specter,                 1.38,  0.75,   1.77,   2.93,   1.00,  0.00,   8
Blazing Torch,                   0.24,  0.15,   0.24,   0.56,   0.03, -0.00,  19
Blessed Breath,                  0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Blessed Orator (9th),            0.38,  0.12,   0.38,   0.50,   0.25, -0.00,   4
Blessed Orator (OD),             0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Blessed Reversal (7th),          0.74,  0.26,   0.74,   1.00,   0.48,  0.00,   2
Blessed Reversal (8th),          0.72,  0.45,   0.72,   1.50,   0.06,  0.00,   9
Blessed Reversal (UL),           0.76,  0.23,   0.76,   0.99,   0.54,  0.00,   2
Blessed Wind,                    1.00,  0.00,   1.00,   1.00,   0.99, -0.00,   3
Blessed Wine (5th),              0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Blessed Wine (IA),               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Blessing,                        0.76,  2.75,   1.88,   9.99,   0.25, -0.00,  12
Blessing (B),                    6.16,  2.81,   6.16,   8.98,   3.35, -2.98,   2
Blessing (RV),                   0.79,  0.25,   0.79,   1.00,   0.43, -0.00,   3
Blessing (U),                    2.00,  0.60,   2.35,   3.38,   2.00,  0.00,   4
Blessing of Leeches,             0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Blessing of the Nephilim,        0.44,  0.13,   0.44,   0.56,   0.25, -0.00,   3
Blight,                          0.54,  0.17,   0.54,   0.75,   0.25,  0.00,   6
Blight (4th),                    0.64,  0.36,   0.64,   1.00,   0.29,  0.00,   2
Blight (LE),                     1.14,  0.93,   1.14,   2.28,   0.01,  0.00,   3
Blight Sickle,                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Blighted Shaman (6th),           0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Blighted Shaman (MI),            0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Blightning,                      1.32,  2.29,   1.71,  10.00,   0.15, -0.00,  44
Blightsoil Druid,                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Blightspeaker,                   0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Blind Creeper,                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Blind Fury,                      0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Blind Hunter,                    0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Blind Phantasm,                  0.24,  0.02,   0.24,   0.25,   0.20,  0.00,   5
Blind Seer,                      1.00,  0.00,   1.00,   1.00,   0.99, -0.00,   3
Blind with Anger,                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Blind-Spot Giant,                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Blinding Angel (8th),            2.45,  1.40,   2.45,   3.45,   0.46, -0.00,   3
Blinding Angel (9th),            1.64,  0.84,   1.96,   3.45,   0.71, -0.00,  19
Blinding Angel (NE),             1.78,  1.01,   2.19,   4.25,   1.19, -0.00,   6
Blinding Beam,                   0.25,  0.01,   0.25,   0.26,   0.25,  0.00,   2
Blinding Light (IN),             0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Blinding Light (MI),             0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Blinding Mage,                   0.35,  0.15,   0.35,   0.56,   0.25,  0.00,   3
Blinding Powder,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Blinking Spirit (5th),           1.06,  0.57,   1.06,   2.00,   0.51, -0.00,   4
Blinking Spirit (9th),           0.68,  0.38,   0.68,   1.10,   0.25,  0.00,   7
Blinking Spirit (IA),            0.42,  0.91,   0.93,   2.47,   0.25, -0.08,   4
Blinkmoth Infusion,              0.35,  0.37,   0.35,   1.00,   0.01,  0.00,   5
Blinkmoth Nexus,                 2.27,  2.21,   2.96,   7.82,   0.12, -0.01,  34
Blinkmoth Urn,                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Blinkmoth Well,                  0.26,  0.01,   0.26,   0.28,   0.25,  0.00,   4
Blister Beetle,                  0.38,  0.00,   0.38,   0.38,   0.38,  0.00,   1
Blistering Barrier,              0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Blistering Dieflyn,              0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Blistering Firecat,              2.15,  1.70,   2.57,   6.93,   0.50,  0.17,  28
Blitz Hellion,                   0.54,  0.31,   0.54,   1.19,   0.01,  0.01,  53
Blizzard,                        1.00,  0.00,   1.00,   1.00,   1.00,  0.00,   1
Blizzard Elemental,              0.68,  0.22,   0.68,   0.99,   0.50, -0.00,   3
Blizzard Specter,                0.72,  0.30,   0.72,   1.06,   0.25,  0.01,   9
Bloated Toad,                    0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Blockade Runner,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Blockbuster,                     0.19,  0.06,   0.19,   0.25,   0.12, -0.00,   2
Blood Celebrant,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Blood Clock,                     0.94,  0.34,   0.94,   1.33,   0.50,  0.00,   3
Blood Crypt,                     6.65,  2.12,   6.71,  10.07,   1.30,  0.04,  58
Blood Cultist,                   0.36,  0.12,   0.36,   0.50,   0.25, -0.00,   5
Blood Frenzy,                    0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Blood Funnel,                    0.70,  0.31,   0.70,   1.00,   0.25,  0.00,   4
Blood Hound,                     0.33,  0.00,   0.33,   0.33,   0.33,  0.00,   1
Blood Knight,                    0.69,  0.31,   0.69,   1.32,   0.25,  0.00,  12
Blood Lust (4th),                0.25,  0.01,   0.25,   0.26,   0.25,  0.00,   2
Blood Lust (5th),                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Blood Lust (LE),                 2.26,  0.00,   2.26,   2.26,   2.26,  0.00,   1
Blood Moon (8th),                1.62,  1.35,   2.33,   4.45,   0.49,  0.00,   8
Blood Moon (9th),                1.64,  1.26,   1.98,   4.45,   0.25,  0.00,  32
Blood Moon (CH),                 1.77,  0.69,   1.35,   2.00,   0.28,  0.00,   7
Blood Moon (DK),                 3.44,  1.73,   3.65,   8.00,   0.99,  0.14,  10
Blood Oath,                      1.00,  0.00,   1.00,   1.00,   1.00,  0.00,   2
Blood Pet (6th),                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Blood Pet (7th),                 0.62,  0.38,   0.62,   1.00,   0.25,  0.00,   2
Blood Pet (TE),                  0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Blood Rites,                     0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Blood Seeker,                    0.32,  0.22,   0.32,   0.81,   0.06, -0.00,   8
Blood Speaker,                   0.41,  0.16,   0.41,   0.56,   0.25, -0.00,   2
Blood Tribute,                   0.52,  0.83,   0.63,   2.62,   0.01, -0.00, 342
Blood Tyrant,                    0.56,  0.39,   0.58,   2.00,   0.25,  0.01,  57
Blood Vassal,                    0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Blood of the Martyr (CH),        0.62,  0.37,   0.62,   0.99,   0.25,  0.00,   2
Blood of the Martyr (DK),        0.52,  0.33,   0.52,   0.99,   0.25,  0.00,   3
Bloodbond March,                 0.66,  0.28,   0.66,   1.00,   0.30,  0.00,   8
Bloodbraid Elf,                  2.10,  0.39,   2.06,   3.00,   0.99,  0.01, 100
Bloodchief Ascension,            3.57,  1.38,   3.62,   8.25,   0.25, -0.07, 536
Bloodcurdler,                    0.50,  0.30,   0.50,   0.92,   0.25,  0.00,   3
Bloodfire Colossus (10th),       0.53,  0.30,   0.53,   1.00,   0.15,  0.00,   7
Bloodfire Colossus (9th),        0.74,  0.21,   0.74,   1.00,   0.48,  0.00,   3
Bloodfire Colossus (AP),         0.52,  0.02,   0.52,   0.54,   0.50,  0.00,   2
Bloodfire Dwarf,                 0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Bloodfire Infusion,              0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Bloodfire Kavu,                  0.27,  0.00,   0.27,   0.27,   0.27,  0.00,   1
Bloodghast,                      7.04,  1.61,   6.90,  11.22,   0.16, -0.00, 575
Bloodhall Ooze,                  0.59,  0.50,   0.65,   3.00,   0.22, -0.01,  42
Bloodied Ghost,                  0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Bloodletter Quill,               0.50,  0.35,   0.50,   0.99,   0.25, -0.12,   3
Bloodline Shaman,                0.26,  0.06,   0.26,   0.33,   0.19, -0.00,   3
Bloodmark Mentor,                0.42,  0.29,   0.42,   0.99,   0.25,  0.00,  10
Bloodpyre Elemental,             0.38,  0.00,   0.38,   0.38,   0.38,  0.00,   1
Bloodrock Cyclops (10th),        0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Bloodrock Cyclops (WL),          0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Bloodscale Prowler,              0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Bloodscent,                      0.25,  0.01,   0.25,   0.26,   0.25,  0.00,   2
Bloodshed Fever,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Bloodshot Cyclops (7th),         0.74,  0.26,   0.74,   1.00,   0.48,  0.00,   2
Bloodshot Cyclops (8th),         0.83,  0.25,   0.83,   1.00,   0.48, -0.00,   3
Bloodshot Cyclops (UD),          0.54,  0.00,   0.54,   0.54,   0.54,  0.00,   1
Bloodshot Trainee,               0.31,  0.07,   0.31,   0.38,   0.25,  0.00,   2
Bloodstained Mire,              11.58,  4.02,  11.07,  19.92,   0.64,  0.16,  70
Bloodstoke Howler,               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Bloodthirsty Ogre,               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Bloodthorn Taunter,              0.38,  0.00,   0.38,   0.38,   0.38,  0.00,   1
Bloom Tender,                    1.82,  1.36,   2.25,   5.95,   0.25,  0.02,  32
Blossoming Wreath,               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Blowfly Infestation,             0.18,  0.10,   0.18,   0.25,   0.03, -0.00,   3
Blue Elemental Blast (4th),      0.72,  1.01,   0.98,   3.60,   0.12, -0.00,  11
Blue Elemental Blast (A),        4.37,  1.71,   3.70,   5.72,   0.99,  0.00,   8
Blue Elemental Blast (B),        2.49,  1.39,   2.91,   4.99,   1.50, -0.56,   6
Blue Elemental Blast (RV),       0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   3
Blue Mana Battery (4th),         0.43,  0.10,   0.43,   0.50,   0.25,  0.00,   4
Blue Mana Battery (LE),          0.01,  0.00,   0.01,   0.01,   0.01,  0.00,   1
Blue Scarab,                     0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Blue Ward (4th),                 0.84,  0.00,   0.84,   0.84,   0.84,  0.00,   1
Blue Ward (A),                   3.50,  0.00,   3.50,   3.50,   3.50,  0.00,   1
Blue Ward (B),                   0.99,  0.00,   0.99,   0.99,   0.99,  0.00,   1
Blue Ward (RV),                  0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Blue Ward (U),                  66.26, 155.83, 154.47, 400.00,   0.01, -0.00,   7
Blurred Mongoose,                0.70,  0.47,   0.83,   1.87,   0.25, -0.00,   9
Boa Constrictor,                 0.31,  0.06,   0.31,   0.37,   0.25,  0.00,   2
Boartusk Liege,                  1.59,  0.69,   1.69,   3.01,   0.33, -0.03,  28
Body Double,                     0.59,  0.35,   0.59,   1.25,   0.25,  0.00,  20
Body Snatcher,                   0.67,  0.25,   0.67,   1.08,   0.42,  0.00,   4
Body of Jukai,                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Bog Down,                        0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Bog Elemental,                   0.44,  0.07,   0.44,   0.50,   0.37, -0.00,   2
Bog Glider,                      0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Bog Gnarr,                       0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Bog Hoodlums,                    0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Bog Imp (4th),                   0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Bog Imp (5th),                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Bog Imp (6th),                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Bog Imp (7th),                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Bog Imp (8th),                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Bog Imp (9th),                   0.62,  0.37,   0.62,   0.99,   0.25,  0.00,   2
Bog Imp (DK),                    0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Bog Initiate,                    0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Bog Raiders (ST1),               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Bog Rats (5th),                  0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Bog Rats (6th),                  0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Bog Rats (CH),                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Bog Rats (DK),                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Bog Serpent,                     0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Bog Smugglers,                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Bog Tatters,                     0.25,  0.07,   0.25,   0.32,   0.12,  0.00,   6
Bog Witch,                       0.41,  0.16,   0.41,   0.56,   0.25, -0.00,   2
Bog Wraith (10th),               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Bog Wraith (4th),                0.30,  0.00,   0.30,   0.30,   0.30,  0.00,   1
Bog Wraith (B),                  2.26,  0.00,   2.26,   2.26,   2.26,  0.09,   1
Bog Wraith (M10),                0.31,  0.11,   0.31,   0.56,   0.25, -0.00,   6
Bog Wraith (RV),                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Bog Wraith (U),                  0.45,  0.35,   0.45,   1.10,   0.25,  0.00,   8
Bog Wreckage,                    0.28,  0.02,   0.28,   0.30,   0.25, -0.00,   2
Bog-Strider Ash,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
